Timestamp          |GPU0_Temp|GPU0_TDP|GPU0_Thro|GPU1_Temp|GPU1_TDP|GPU1_Thro|GPU2_Temp|GPU2_TDP|GPU2_Thro|GPU3_Temp|GPU3_TDP|GPU3_Thro|GPU4_Temp|GPU4_TDP|GPU4_Thro|GPU5_Temp|GPU5_TDP|GPU5_Thro|GPU6_Temp|GPU6_TDP|GPU6_Thro|GPU7_Temp|GPU7_TDP|GPU7_Thro
2025-08-14 17:48:42|  59 C  | 300.48 W |  89 C  |  56 C  | 291.01 W |  89 C  |  55 C  | 310.25 W |  89 C  |  59 C  | 300.46 W |  89 C  |  57 C  | 310.94 W |  89 C  |  56 C  | 288.87 W |  89 C  |  56 C  | 305.73 W |  89 C  |  56 C  | 294.13 W |  89 C  
2025-08-14 17:48:44|  60 C  | 296.47 W |  89 C  |  56 C  | 295.33 W |  89 C  |  56 C  | 303.98 W |  89 C  |  59 C  | 302.85 W |  89 C  |  57 C  | 302.34 W |  89 C  |  56 C  | 311.16 W |  89 C  |  56 C  | 305.41 W |  89 C  |  56 C  | 299.69 W |  89 C  
2025-08-14 17:48:46|  60 C  | 297.94 W |  89 C  |  56 C  | 306.76 W |  89 C  |  56 C  | 310.62 W |  89 C  |  59 C  | 308.28 W |  89 C  |  57 C  | 289.79 W |  89 C  |  56 C  | 295.71 W |  89 C  |  57 C  | 281.98 W |  89 C  |  56 C  | 307.05 W |  89 C  
2025-08-14 17:48:49|  60 C  | 308.57 W |  89 C  |  56 C  | 305.86 W |  89 C  |  56 C  | 295.20 W |  89 C  |  59 C  | 299.20 W |  89 C  |  57 C  | 283.81 W |  89 C  |  56 C  | 292.39 W |  89 C  |  57 C  | 308.26 W |  89 C  |  57 C  | 295.14 W |  89 C  
2025-08-14 17:48:51|  60 C  | 298.43 W |  89 C  |  56 C  | 304.91 W |  89 C  |  56 C  | 307.09 W |  89 C  |  60 C  | 288.81 W |  89 C  |  57 C  | 307.51 W |  89 C  |  56 C  | 292.27 W |  89 C  |  57 C  | 298.93 W |  89 C  |  57 C  | 314.94 W |  89 C  
2025-08-14 17:48:54|  60 C  | 310.24 W |  89 C  |  57 C  | 307.24 W |  89 C  |  56 C  | 303.51 W |  89 C  |  60 C  | 299.77 W |  89 C  |  57 C  | 306.62 W |  89 C  |  57 C  | 297.19 W |  89 C  |  57 C  | 306.51 W |  89 C  |  57 C  | 296.56 W |  89 C  
2025-08-14 17:48:56|  61 C  | 296.34 W |  89 C  |  57 C  | 291.39 W |  89 C  |  57 C  | 291.37 W |  89 C  |  60 C  | 291.61 W |  89 C  |  58 C  | 289.50 W |  89 C  |  57 C  | 290.82 W |  89 C  |  58 C  | 306.50 W |  89 C  |  57 C  | 300.86 W |  89 C  
2025-08-14 17:48:58|  61 C  | 296.25 W |  89 C  |  57 C  | 304.68 W |  89 C  |  57 C  | 305.74 W |  89 C  |  60 C  | 298.38 W |  89 C  |  58 C  | 301.04 W |  89 C  |  57 C  | 291.72 W |  89 C  |  58 C  | 308.16 W |  89 C  |  57 C  | 298.43 W |  89 C  
2025-08-14 17:49:01|  61 C  | 298.02 W |  89 C  |  57 C  | 290.67 W |  89 C  |  57 C  | 302.42 W |  89 C  |  60 C  | 310.22 W |  89 C  |  58 C  | 300.16 W |  89 C  |  57 C  | 285.74 W |  89 C  |  58 C  | 295.31 W |  89 C  |  57 C  | 312.21 W |  89 C  
2025-08-14 17:49:03|  61 C  | 299.87 W |  89 C  |  57 C  | 307.05 W |  89 C  |  57 C  | 297.16 W |  89 C  |  60 C  | 290.57 W |  89 C  |  58 C  | 314.53 W |  89 C  |  57 C  | 306.48 W |  89 C  |  58 C  | 295.22 W |  89 C  |  58 C  | 313.58 W |  89 C  
2025-08-14 17:49:05|  61 C  | 293.77 W |  89 C  |  58 C  | 281.89 W |  89 C  |  57 C  | 300.47 W |  89 C  |  60 C  | 284.58 W |  89 C  |  58 C  | 305.93 W |  89 C  |  57 C  | 305.80 W |  89 C  |  58 C  | 301.39 W |  89 C  |  58 C  | 308.81 W |  89 C  
2025-08-14 17:49:08|  61 C  | 308.10 W |  89 C  |  58 C  | 311.01 W |  89 C  |  57 C  | 275.48 W |  89 C  |  61 C  | 310.74 W |  89 C  |  58 C  | 298.30 W |  89 C  |  57 C  | 294.79 W |  89 C  |  58 C  | 290.32 W |  89 C  |  58 C  | 303.02 W |  89 C  
2025-08-14 17:49:10|  61 C  | 281.38 W |  89 C  |  58 C  | 293.22 W |  89 C  |  58 C  | 304.27 W |  89 C  |  61 C  | 295.17 W |  89 C  |  58 C  | 316.20 W |  89 C  |  58 C  | 293.97 W |  89 C  |  58 C  | 297.07 W |  89 C  |  58 C  | 282.46 W |  89 C  
2025-08-14 17:49:13|  61 C  | 306.54 W |  89 C  |  58 C  | 304.89 W |  89 C  |  58 C  | 309.46 W |  89 C  |  61 C  | 306.81 W |  89 C  |  58 C  | 301.74 W |  89 C  |  58 C  | 290.40 W |  89 C  |  59 C  | 299.46 W |  89 C  |  58 C  | 276.55 W |  89 C  
2025-08-14 17:49:15|  62 C  | 292.55 W |  89 C  |  58 C  | 308.21 W |  89 C  |  58 C  | 285.30 W |  89 C  |  61 C  | 295.28 W |  89 C  |  59 C  | 309.15 W |  89 C  |  58 C  | 291.39 W |  89 C  |  59 C  | 293.63 W |  89 C  |  58 C  | 300.47 W |  89 C  
2025-08-14 17:49:17|  62 C  | 302.11 W |  89 C  |  58 C  | 301.47 W |  89 C  |  58 C  | 302.41 W |  89 C  |  61 C  | 290.08 W |  89 C  |  59 C  | 290.08 W |  89 C  |  58 C  | 304.43 W |  89 C  |  59 C  | 301.48 W |  89 C  |  58 C  | 305.62 W |  89 C  
2025-08-14 17:49:20|  62 C  | 289.53 W |  89 C  |  58 C  | 284.45 W |  89 C  |  58 C  | 297.09 W |  89 C  |  61 C  | 308.20 W |  89 C  |  59 C  | 302.80 W |  89 C  |  58 C  | 307.55 W |  89 C  |  59 C  | 298.57 W |  89 C  |  58 C  | 292.94 W |  89 C  
2025-08-14 17:49:22|  62 C  | 288.73 W |  89 C  |  58 C  | 298.74 W |  89 C  |  58 C  | 287.36 W |  89 C  |  61 C  | 312.21 W |  89 C  |  59 C  | 290.57 W |  89 C  |  58 C  | 313.40 W |  89 C  |  59 C  | 306.31 W |  89 C  |  58 C  | 301.14 W |  89 C  
2025-08-14 17:49:24|  62 C  | 297.83 W |  89 C  |  58 C  | 297.07 W |  89 C  |  58 C  | 305.34 W |  89 C  |  62 C  | 296.55 W |  89 C  |  59 C  | 292.12 W |  89 C  |  58 C  | 297.59 W |  89 C  |  59 C  | 309.14 W |  89 C  |  59 C  | 311.81 W |  89 C  
2025-08-14 17:49:27|  62 C  | 307.49 W |  89 C  |  59 C  | 308.69 W |  89 C  |  58 C  | 291.48 W |  89 C  |  62 C  | 307.05 W |  89 C  |  59 C  | 301.17 W |  89 C  |  59 C  | 284.36 W |  89 C  |  59 C  | 299.15 W |  89 C  |  59 C  | 304.98 W |  89 C  
2025-08-14 17:49:29|  62 C  | 299.89 W |  89 C  |  59 C  | 290.72 W |  89 C  |  58 C  | 307.33 W |  89 C  |  62 C  | 294.59 W |  89 C  |  59 C  | 295.66 W |  89 C  |  59 C  | 291.70 W |  89 C  |  59 C  | 309.44 W |  89 C  |  59 C  | 299.01 W |  89 C  
2025-08-14 17:49:32|  62 C  | 304.48 W |  89 C  |  59 C  | 292.96 W |  89 C  |  58 C  | 307.60 W |  89 C  |  62 C  | 294.48 W |  89 C  |  59 C  | 307.21 W |  89 C  |  59 C  | 308.52 W |  89 C  |  59 C  | 274.53 W |  89 C  |  59 C  | 283.64 W |  89 C  
